Business ID,Accreditation No.,Business Name,CDE,TDC,PDC,TOTAL,Organization Address,Organization Types,Validity,Status,Region
DS-23-0250769,DS-2020-00057-02,TRIPLE H DRIVING SCHOOL ALCALA,40,40,40,120,"ZONE 3, Baybayog, ALCALA, CAGAYAN, 3507",Driving School - Main Office,09/25/2026,Active,Region II
DS-23-0250795,DS-2020-00039-02,RYKAS INSTITUTE OF LEARNING INC.,0,123,95,218,"RYKAS BLDG, CABATUAN RD,-, San Fermin, CITY OF CAUAYAN, ISABELA, 3305",Driving School - Main Office,07/23/2026,Active,Region II
DS-23-0250806,DS-2020-00022-02,PREMIUM SMS DRIVING SCHOOL,40,80,80,200,"NATIONAL HIGHWAY, Ramos East, SAN ISIDRO, ISABELA, 3310",Driving School - Main Office,06/27/2026,Active,Region II
DS-23-0250808,DS-2020-00019-02,RG GUAÑEZ DRIVING SCHOOL,40,160,80,240,"BAGAY RD,-, Caritan Centro, TUGUEGARAO CITY (Capital), CAGAYAN, 3500",Driving School - Main Office,06/17/2026,Active,Region II
DS-23-0250810,DS-2021-00009-02,MTR DRIVING SCHOOL,40,80,80,200,"ALA MOANA BLDG., MAHARLIKA HIGHWAY, Villasis, CITY OF SANTIAGO, ISABELA, 3311",Driving School - Main Office,08/14/2026,Active,Region II
DS-23-0250818,DS-2020-00016-02,M ONE DRIVING SCHOOL,40,80,80,200,"RIZAL AVENUE DISTRICT II, District II (Pob.), CITY OF CAUAYAN, ISABELA, 3305",Driving School - Main Office,06/11/2026,Active,Region II
DS-23-0250820,DS-2020-00052-02,RG DRIVING SCHOOL,40,80,80,200,"-,-, Centro 9 (Pob.), APARRI, CAGAYAN, 3515",Driving School - Main Office,09/05/2026,Active,Region II
DS-23-0250827,DS-2020-00040-02,RG DRIVING SCHOOL- LIGHT,40,80,80,200,"-,-, Centro 9 (Pob.), APARRI, CAGAYAN, 3515",Driving School - Main Office,07/18/2026,Active,Region II
DS-23-0250830,DS-2021-00003-02,ARTIYA DRIVING SCHOOL,0,48,56,104,"RIZAL, Cabaritan West, BALLESTEROS, CAGAYAN, 3516",Driving School - Main Office,01/19/2023,Expired,Region II
DS-23-0250843,DS-2020-00006-02,MILEAGE DEVELOPMENT & TRAINING CENTER INC.,40,48,56,200,"# 52, Pallua Norte, TUGUEGARAO CITY (Capital), CAGAYAN, 3500",Driving School - Main Office,06/03/2026,Active,Region II
DS-23-0252477,DS-2021-00011-12,MARKEIGHT DRIVING SCHOOL,40,48,56,200,"QUIRINO DRIVE, Poblacion, CITY OF KIDAPAWAN (Capital), NORTH COTABATO, 9400",Driving School - Main Office,03/15/2026,Expired,Region II
DS-23-0259144,DS-2022-00008-10,PERS DRIVING SCHOOL,0,100,100,200,"PABAYO-HAYES ST, Barangay 2 (Pob.), CAGAYAN DE ORO CITY (Capital), MISAMIS ORIENTAL, 9000",Driving School - Main Office,08/05/2026,Active,Region II
DS-23-0259820,DS-2020-00015-02,ZDD DRIVING SCHOOL,40,48,56,200,"GOMEZ ST., CENTRO 1,-, Centro I (Pob.), SANCHEZ-MIRA, CAGAYAN, 3518",Driving School - Main Office,05/31/2026,Active,Region II
DS-23-0262202,DS-2022-00002-02,"BALASI SECRETARIO TRAINING CENTER, INC.",40,80,80,200,"BITAWAN ROAD,-, Poblacion North, SOLANO, NUEVA VIZCAYA, 3709",Driving School - Main Office,06/04/2026,Active,Region II
DS-23-0265373,GDS-2020-00001-10,LTO DRIVER EDUCATION CENTER- CDEO DISTRICT,1000,1000,1000,1000,"-, Bulua, CAGAYAN DE ORO CITY (Capital), MISAMIS ORIENTAL, 9000",Driving School - Main Office,07/04/2026,Active,Region II
DS-23-0270493,DS-2020-00042-02,RBG DRIVING SCHOOL,40,48,56,200,"-,-, Victoria, ALICIA, ISABELA, 3306",Driving School - Main Office,08/15/2026,Active,Region II
DS-23-0272937,DS-2020-00050-02,MIZRACH DRIVING SCHOOL - SANTIAGO (HEAVY),40,80,80,200,"P6,FOURLANES, Villasis, CITY OF SANTIAGO, ISABELA, 3311",Driving School - Main Office,08/15/2026,Active,Region II
DS-23-0273751,DS-2020-00001-02,"MILEAGE DEVELOPMENT & TRAINING CENTER, INC.",40,48,56,200,"52,-, Pallua Norte, TUGUEGARAO CITY (Capital), CAGAYAN, 3500",Driving School - Main Office,06/03/2026,Active,Region II
DS-23-0276527,GDS-2020-00001-02,LTO REGION 2 DRIVER'S EDUCATION CENTER,0,3000,600,3600,"MAIN AVENUE,MAIN AVENUE, San Gabriel, TUGUEGARAO CITY (Capital), CAGAYAN, 3500",Driving School - Main Office,05/10/2027,Active,Region II
DS-23-0289474,RO2-2015-0010,NICK MOTORCYLE GALLERY,40,80,80,200,"-, Cabugao (Pob.), ECHAGUE, ISABELA, 3309",Driving School - Main Office,05/08/2024,Expired,Region II
DS-23-0327121,DS-2023-00001-02,GHIEMILES DRIVING SCHOOL,40,80,80,200,"-, Minanga, APARRI, CAGAYAN, 3515",Driving School - Main Office,06/10/2026,Active,Region II
DS-24-0377692,DS-2024-00001-02,NORTHERN ROADS DRIVING SCHOOL,40,80,80,200,"LAKANDULA, San Gabriel, TUGUEGARAO CITY (Capital), CAGAYAN, 3500",Driving School - Main Office,04/08/2026,Expired,Region II
DS-24-0383791,R09-24-011786,DEC - BASILAN DISTRICT OFFICE,40,80,80,200,"J.S. ALANO, Dona Ramona T. Alano (Isabela Westsite), CITY OF ISABELA, BASILAN, 7300",Driving School - Main Office,05/23/2026,Active,Region II
DS-24-0388745,DS-2024-00002-02,N.V. ROAD DRIVING SCHOOL,0,84,80,164,"NATIONAL HIGHWAY, Macate, BAMBANG, NUEVA VIZCAYA, 3702",Driving School - Main Office,06/10/2026,Active,Region II
DS-20-0000224,DS-2019-R-0046-03,QUICKDRIVE DRIVING SCHOOL (DOUBLE ENTRY),0,48,56,104,"U7NIT 1 BULAYO COMMERCIAL EXTENSION BUILDING, Ibayo, MARILAO, BULACAN, 3019",Driving School - Main Office,10/25/2020,Expired,Region III
DS-20-0000226,DS12345,QUICKDRIVE DRIVING SCHOOL (DOUBLE ENTRY),0,48,56,104,"PUROK 7 MC ARTHUR HIGHWAY, Tabang, GUIGUINTO, BULACAN, 3015",Driving School - Main Office,02/14/2021,Expired,Region III
DS-20-0000916,DS-2020-00030-03,NORTHSIDE DRIVING SCHOOL,0,180,266,446,"3RD FLOOR METROTOWN MALL MC ARTHUR HIGHWAY, Santo Cristo, CITY OF TARLAC (Capital), TARLAC, 2300",Driving School - Main Office,06/19/2026,Active,Region III
DS-20-0000917,DS-2020-00001-03,DRIVER'S ED DRIVING SCHOOL - ANGELES,0,96,56,152,"ROOM 201 GALANG-WONG BUILDING 1, Balibago, ANGELES CITY, PAMPANGA, 2009",Driving School - Main Office,03/15/2026,Expired,Region III
DS-20-0000937,DS-2020-00010-03,NORDIAN E. PONIO SPEECH MASTERS CAREER CENTRE AND DRIVING MASTERS,40,80,80,200,"VILLA CORAZON, San Agustin, CITY OF SAN FERNANDO (Capital), PAMPANGA, 2000",Driving School - Main Office,03/07/2026,Expired,Region III
DS-20-0000939,DS-2020-00018-03,"LORRAINE TECHNICAL INSTITUTE OF ANGELES CITY, INC.",40,160,80,240,"HENSON STREET, San Nicolas, ANGELES CITY, PAMPANGA, 2009",Driving School - Main Office,05/05/2026,Active,Region III
DS-20-0000941,DS-LARDL03000-D-2020,LARA DRIVING LESSON,0,48,56,104,"MAC ARTHUR HIGHWAY, Ligtasan, CITY OF TARLAC (Capital), TARLAC, 2300",Driving School - Main Office,12/23/2023,Expired,Region III
DS-20-0000962,DS-2020-00040-03,DDL DRIVING SCHOOL,0,48,56,104,"-, Singalat, PALAYAN CITY (Capital), NUEVA ECIJA, 3132",Driving School - Main Office,06/07/2026,Active,Region III
DS-20-0000967,DS-2020-00008-03,B2B DRIVING SCHOOL,40,120,120,280,"DON MANUEL BANZON AVE, DoÃ±a Francisca, CITY OF BALANGA (Capital), BATAAN, 2100",Driving School - Main Office,03/15/2026,Expired,Region III
DS-20-0000980,DS-2020-00003-03,SMART DRIVING SCHOOL - SM SAN JOSE DEL MONTE,40,80,80,200,"B 104 SM CITY SAN JOSE DEL MONTE, Tungkong Mangga, CITY OF SAN JOSE DEL MONTE, BULACAN, 3023",Driving School - Main Office,09/12/2026,Active,Region III
DS-20-0000981,DS-2020-00038-03,B2B DRIVING SCHOOL - BULACAN,40,120,120,280,"2F AND 3F MCARTHUR HIGHWAY, Tabang, GUIGUINTO, BULACAN, 3015",Driving School - Main Office,07/05/2026,Active,Region III
DS-20-0000982,DS-2020-00004-03,SMART DRIVING SCHOOL - MALOLOS,0,48,56,104,"CENTRAL POINT PLAZA MCARTHUR HIWAY, Dakila, CITY OF MALOLOS (Capital), BULACAN, 3000",Driving School - Main Office,09/12/2026,Active,Region III
DS-20-0000985,DS-2020-00035-03,JMCDR DRIVING SCHOOL,40,80,80,200,"JJ LINAO, Ala-uli, PILAR, BATAAN, 2101",Driving School - Main Office,07/12/2026,Active,Region III
DS-20-0000990,DS-2020-00017-03,JULES DRIVING SCHOOL- SAN FERNANDO,0,120,120,240,"G/F J LAGMAN BLDG, Dolores, CITY OF SAN FERNANDO (Capital), PAMPANGA, 2000",Driving School - Main Office,03/15/2026,Expired,Region III
DS-20-0000994,DS-2020-00019-03,LEBRON DWAYNE DRIVING TUTORIAL,40,160,80,240,"665 MC ARTHUR HIGHWAY, San Francisco, MABALACAT CITY, PAMPANGA, 2010",Driving School - Main Office,03/01/2026,Expired,Region III
DS-20-0000998,DS-2020-00034-03,A1C DRIVING SCHOOL,40,160,80,240,"NO. 159,AMPALAYA ST., Tumana, SANTA MARIA, BULACAN, 3022",Driving School - Main Office,07/05/2026,Active,Region III
DS-20-0001002,DS-2020-00049-03,UPS DRIVING SCHOOL-SAN FERNANDO,0,48,56,104,"3M 3RD FLOOR SAM BUILDING, San Agustin, CITY OF SAN FERNANDO (Capital), PAMPANGA, 2000",Driving School - Main Office,08/20/2022,Expired,Region III
DS-20-0001003,DS-2020-00022-03,JUBILA DRIVING SCHOOL,0,316,245,561,"LTO DISTRICT OFFICE COMPOUND, E. VERGARA HIGHWAY, Sumacab Este, CABANATUAN CITY, NUEVA ECIJA, 3100",Driving School - Main Office,05/30/2026,Active,Region III
DS-20-0001017,DS-2020-00029-03,VDABEST DRIVING SCHOOL,0,48,56,104,"NATIONAL HIGHWAY, Santo NiÃ±o, CITY OF GAPAN, NUEVA ECIJA, 3105",Driving School - Main Office,07/18/2026,Active,Region III
DS-20-0001030,-,JMCDR DRIVING SCHOOL,0,48,56,104,"BATAAN GOVERNMENT CENTER, Ala-uli, PILAR, BATAAN, 2101",Driving School - Main Office,,Pending,Region III
DS-20-0001043,-,U DRIVE TECHNICAL VOCATIONAL TRAINING AND ASSESSMENT CENTER INC.,0,48,56,104,"#613 TAGUMPAY NAGAÑO ST, Mambangnan, SAN LEONARDO, NUEVA ECIJA, 3102",Driving School - Main Office,,Pending,Region III
DS-20-0001045,R03-20-000582,BUONA GUIDA DRIVING SCHOOL,0,48,56,104,"UNIT B&C 2/F VVD BLDG CAPITOL BLVD, Santo NiÃ±o, CITY OF SAN FERNANDO (Capital), PAMPANGA, 2000",Driving School - Main Office,08/28/2022,Expired,Region III
DS-20-0001063,DS-2020-00042-03,9124 DRIVING ACADEMY,0,241,168,409,"DOLORES,DOLORES, Dolores, CAPAS, TARLAC, 2315",Driving School - Main Office,07/26/2026,Active,Region III
DS-20-0001095,DS-2020-00002-03,DRIVER'S ED DRIVING SCHOOL - SAN FERNANDO BRANCH,0,96,56,152,"3RD FLOOR UFIVE BUILDING, Dolores, CITY OF SAN FERNANDO (Capital), PAMPANGA, 2000",Driving School - Main Office,03/15/2026,Expired,Region III
DS-20-0001197,DS-2020-00036-03,VDABEST DRIVING SCHOOL - BALER,40,160,80,240,"SITIO HIWALAYAN,SITIO HIWALAYAN, Bacong, SAN LUIS, AURORA, 3201",Driving School - Main Office,07/18/2026,Active,Region III
DS-20-0001421,DS-2020-00060-03,PDI DRIVING SCHOOL,0,48,56,104,"CECILIA COMMERCIAL MC ARTHUR HIGHWAY, Abangan Norte, MARILAO, BULACAN, 3019",Driving School - Main Office,07/26/2026,Active,Region III
DS-20-0001467,DS-2020-00048-03,RSS DRIVING SCHOOL,40,120,40,120,"PUROK 4,PALANGINAN, Palanginan (Palanguinan-Tambak), IBA (Capital), ZAMBALES, 2201",Driving School - Main Office,07/11/2026,Active,Region III
DS-20-0001494,DS-2020-00062-03,ROADSMART DRIVING SCHOOL,40,120,40,120,"MAC ARTHUT HIGHWAY, TARLAC, TARLAC, STO. CRISTO, Santo Cristo, CITY OF TARLAC (Capital), TARLAC, 2300",Driving School - Main Office,07/20/2024,Expired,Region III
DS-20-0001571,DS-2020-00066-03,PRIME TECHNICAL SCHOOL AND ASSESSMENT CENTER INC.,40,120,40,120,"ROYAL FARGO BUILDING, Poblacion 3, GERONA, TARLAC, 2302",Driving School - Main Office,09/12/2026,Active,Region III
DS-20-0002552,DS-2020-00014-03,MOTOGEAR DRIVING SCHOOL - GUAGUA,40,48,56,104,"-, Plaza Burgos (Pob.), GUAGUA, PAMPANGA, 2003",Driving School - Main Office,03/05/2024,Expired,Region III
DS-20-0003845,DS-2020-00028-03,TARLAC DRIVING CENTER - TARLAC BRANCH,40,160,80,240,"PRIME BLDG MAC ARTHUR HIGHWAY, San Sebastian, CITY OF TARLAC (Capital), TARLAC, 2300",Driving School - Main Office,06/13/2026,Active,Region III
DS-20-0003909,DS-2020-00070-03,A1C DRIVING ACADEMY GUIMBA,40,120,80,200,"-, Maturanoc, GUIMBA, NUEVA ECIJA, 3115",Driving School - Main Office,10/02/2022,Expired,Region III
DS-20-0004154,DS-2020-00032-03,MDS DRIVING CENTER,40,120,40,120,"-, Cacamilingan Sur, CAMILING, TARLAC, 2306",Driving School - Main Office,07/05/2026,Active,Region III
DS-20-0004264,DS-2020-00009-03,GM18 DRIVING SCHOOL,40,240,40,280,"1680 RIZAL AVENUE, East Bajac-bajac, OLONGAPO CITY, ZAMBALES, 2200",Driving School - Main Office,03/15/2026,Expired,Region III
DS-21-0005815,DS-2021-00002-03,DESTINY DRIVING SCHOOL,40,80,80,200,"2ND FLOOR M. DE CASTRO BLDG.,, Salangan, SAN MIGUEL, BULACAN, 3011",Driving School - Main Office,01/31/2027,Active,Region III
DS-21-0006337,DS-2020-00067-03,ALTAFIERRO DRIVING SCHOOL,40,160,80,240,"PUROK 5,PUROK 5, Palanginan (Palanguinan-Tambak), IBA (Capital), ZAMBALES, 2201",Driving School - Main Office,10/21/2026,Active,Region III
DS-21-0007009,DS-2020-00045-03,SUBIC BAY COLLEGES INC.,40,80,80,200,"NO.3 18TH STREET, West Bajac-bajac, OLONGAPO CITY, ZAMBALES, 2200",Driving School - Main Office,08/07/2026,Active,Region III
DS-21-0007025,DS-2020-00025-03,NEW MARY GRACE DRIVING SCHOOL,0,48,56,104,"365 RIZAL AVENUE, West Tapinac, OLONGAPO CITY, ZAMBALES, 2200",Driving School - Main Office,06/07/2026,Active,Region III
DS-21-0007026,DS-2020-00023-03,DIVINE HANDS-ON AUTOMOBILE DRIVING SCHOOL,40,80,80,200,"PUROK 1, Nagbunga, CASTILLEJOS, ZAMBALES, 2208",Driving School - Main Office,01/15/2027,Active,Region III
DS-21-0007506,DS-2021-00007-03,CALZADA SIETE DRIVING SCHOOL,0,48,56,104,"UNIT H 2ND FLOOR,MC ARTHUR HIGHWAY, Santo Domingo, ANGELES CITY, PAMPANGA, 2009",Driving School - Main Office,02/05/2027,Active,Region III
DS-21-0009641,DS-2021-00010-03,ARL VENZ DRIVING SCHOOL-ANGELES,0,48,56,104,"MCARTHUR HIGHWAY, Lourdes Sur East, ANGELES CITY, PAMPANGA, 2009",Driving School - Main Office,05/02/2026,Active,Region III
DS-21-0009884,DS-2021-00012-03,101 PLUS DRIVING SCHOOL - BOCAUE,40,80,80,200,"90 MC ARTHUR HI-WAY, Lolomboy, BOCAUE, BULACAN, 3018",Driving School - Main Office,05/08/2027,Active,Region III
DS-21-0010228,DS-2021-00011-03,JULES DRIVING SCHOOL - FLORIDABLANCA,0,48,56,104,"2 ND FLOOR MENTRI BLDG, Mabical, FLORIDABLANCA, PAMPANGA, 2006",Driving School - Main Office,10/17/2026,Active,Region III
DS-21-0010747,ERROR032,SMART DRIVING SCHOOL,0,48,56,104,"B 104 SM CITY SAN JOSE DEL MONTE BULACAN, Tungkong Mangga, CITY OF SAN JOSE DEL MONTE, BULACAN, 3023",Driving School - Main Office,04/13/2022,Expired,Region III
DS-21-0010748,ERROR033,SMART DRIVING CORPORTATION,0,48,56,104,"CENTRAL POINT PLAZA MC ARTHUR, Dakila, CITY OF MALOLOS (Capital), BULACAN, 3000",Driving School - Main Office,04/13/2022,Expired,Region III
DS-21-0011058,NTTC - 201703691200926,PROVINCIAL TRAINING CENTER - TARLAC,40,80,80,200,"SAN ISIDRO INDUSTRIAL COMPLEX, San Isidro, CITY OF TARLAC (Capital), TARLAC, 2300",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011059,R03-21-002162,TESDA PROVINCIAL TRAINING CENTER - BALER,40,80,80,200,"BURGOS EXTENSION, Barangay V (Pob.), BALER (Capital), AURORA, 3200",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011060,R00-21-002163,TESDA PROVINCIAL TRAINING CENTER - ORION,0,48,56,104,"-, Wawa (Pob.), ORION, BATAAN, 2102",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011061,R00-21-002181,"TESDA - REGIONAL TRAINING CENTER CENTRAL LUZON GUIGUINTO, BULACAN",40,80,80,200,"RTCCL COMPOUND, MC ARTHUR HI-WAY, Tabang, GUIGUINTO, BULACAN, 3015",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011062,R00-21-002182,PROVINCIAL TRAINING CENTER - IBA,40,80,80,200,"NATIONAL ROAD, Palanginan (Palanguinan-Tambak), IBA (Capital), ZAMBALES, 2201",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011063,R00-21-002183,TESDA RTCCL - MARIVELES,0,48,56,104,"-, Camaya, MARIVELES, BATAAN, 2105",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011064,R00-21-002164,TESDA NUEVA ECIJA PROVINCIAL TRAINING CENTER - PALAYAN CITY,0,48,56,104,"-, Singalat, PALAYAN CITY (Capital), NUEVA ECIJA, 3132",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011065,R00-21-002165,PROVINCIAL TRAINING CENTER- CALUMPIT,40,80,80,200,"ARCE ST, San Jose (Pob.), BULACAN, BULACAN, 3017",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011066,R00-21-002184,TESDA GONZALO PUYAT SCHOOL OF ARTS AND TRADES,0,48,56,104,"-, San Sebastian, SAN LUIS, PAMPANGA, 2014",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011067,R00-21-002185,CONCEPCION VOCATIONAL SCHOOL,0,48,56,104,"TRC, Alfonso, CONCEPCION, TARLAC, 2316",Driving School - Main Office,07/03/2023,Expired,Region III
DS-21-0011208,R00-21-002209,PROVINCIAL TRAINING CENTER - GUAGUA,40,80,80,200,"BERTIS, Santa Ursula (Betis), GUAGUA, PAMPANGA, 2003",Driving School - Main Office,07/25/2024,Expired,Region III
DS-21-0011565,DS-2021-00015-03,ROLS ELY DRIVING SCHOOL,0,48,56,104,"BLDG.R50 P. DE GUZMAN ST. CLARO M. RECTO ANGELES CITY, Claro M. Recto, ANGELES CITY, PAMPANGA, 2009",Driving School - Main Office,11/05/2026,Active,Region III
DS-21-0011998,DS-2021-00018-03,GOOD GUYS DRIVING SCHOOL,0,48,56,104,"1603 MC ARTHUR HI-WAY, Lolomboy, BOCAUE, BULACAN, 3018",Driving School - Main Office,07/27/2023,Expired,Region III
DS-21-0012142,DS-2021-00016-03,THREE-E DRIVING SCHOOL - SANTA ROSA,40,80,80,200,"MAHARLIKA HIGHWAY, Tramo, SANTA ROSA, NUEVA ECIJA, 3101",Driving School - Main Office,05/31/2026,Active,Region III
DS-21-0012661,DS-2021-00020-03,ARBHE DRIVING SCHOOL,0,96,56,152,"-,JACINTO ST., Dau, MABALACAT CITY, PAMPANGA, 2010",Driving School - Main Office,07/10/2026,Active,Region III
DS-21-0012860,-,EVARDONS,0,48,56,104,"NHA BLOCK 77 LOT 26, Pandacaqui, MEXICO, PAMPANGA, 2021",Driving School - Main Office,,Pending,Region III
DS-21-0015363,DS-2021-00023-03,MG88 DRIVING SCHOOL,0,48,56,104,"RIZAL ST., Zone 5 Pob. (Bano), IBA (Capital), ZAMBALES, 2201",Driving School - Main Office,11/09/2026,Active,Region III
DS-21-0015733,DS-2020-00065-03,A1 DRIVING SCHOOL - CABANATUAN CITY BRANCH,0,48,56,104,"RFG COMPOUND,BURGOS AVENUE, Padre Burgos (Pob.), CABANATUAN CITY, NUEVA ECIJA, 3100",Driving School - Main Office,09/15/2022,Expired,Region III
DS-21-0017509,-,U DRIVE TECHNICAL VOCATIONAL TRAINING AND ASSESSMENT CENTER INC.,0,48,56,104,"613 TAGUMPAY NAGAÑO STREET, Mambangnan, SAN LEONARDO, NUEVA ECIJA, 3102",Driving School - Main Office,,Pending,Region III
DS-21-0018554,DS-2021-00025-03,J&KS DRIVING SCHOOL,40,80,80,200,"-, Mabuco, HERMOSA, BATAAN, 2111",Driving School - Main Office,11/05/2026,Active,Region III
DS-21-0021777,DS-2020-00078-03,817 DRIVING SCHOOL,0,48,56,104,"FELIPE VERGARA HIGHWAY, Caalibangbangan, CABANATUAN CITY, NUEVA ECIJA, 3100",Driving School - Main Office,11/15/2026,Active,Region III
DS-21-0021875,DS-2021-00019-03,JFOUR DRIVING SCHOOL,40,120,40,120,"PUROK 1 NATIONAL HIGHWAY, Maturanoc, GUIMBA, NUEVA ECIJA, 3115",Driving School - Main Office,07/28/2023,Expired,Region III
DS-21-0022833,DS-2021-00030-03,LJ DRIVING SCHOOL,0,120,120,240,"#70 GORDON AVE, Asinan, OLONGAPO CITY, ZAMBALES, 2200",Driving School - Main Office,09/12/2026,Active,Region III
DS-21-0025383,DS-2021-00004-03,ALPHA DRIVING ACADEMY GUIGUINTO,0,96,56,152,"MCARTHUR HIGHWAY TABANG GUIGUINTO BULACAN,MCARTHUR HIGHWAY, Tabang, GUIGUINTO, BULACAN, 3015",Driving School - Main Office,01/24/2027,Active,Region III
DS-21-0029049,DS-2021-00031-03,VDABEST DRIVING SCHOOL,0,48,56,104,"BRGY HALL, Baloc, SANTO DOMINGO, NUEVA ECIJA, 3133",Driving School - Main Office,10/11/2023,Expired,Region III
DS-21-0029313,-,VREMB DRIVING INSTITUTE,0,48,56,104,"UNIT 9H SALILUNGAN , Magliman, CITY OF SAN FERNANDO (Capital), PAMPANGA, 2000",Driving School - Main Office,,Pending,Region III
DS-21-0029381,-,CITIDRIVE DRIVING SCHOOL,0,48,56,104,"AGLIAM ST., SITIO TANIBONG, Abar Ist, SAN JOSE CITY, NUEVA ECIJA, 3121",Driving School - Main Office,,Pending,Region III
DS-21-0029554,-,JOJIT SERENA IMASA,0,48,56,104,"MANAOIS ,MANAOIS, Manaois, PANIQUI, TARLAC, 2307",Driving School - Main Office,,Pending,Region III
DS-21-0031692,-,GT DRIVING SCHOOL,0,48,56,104,"803 RIZAL STREET, Malapit, SAN ISIDRO, NUEVA ECIJA, 3106",Driving School - Main Office,,Pending,Region III
DS-21-0031777,DS-2021-00014-03,GT DRIVING SCHOOL,40,80,80,200,"RIZAL ST., Poblacion, SAN ISIDRO, NUEVA ECIJA, 3106",Driving School - Main Office,04/08/2026,Expired,Region III
DS-21-0032219,-,LORNWILL DRIVING ACADEMY,0,48,56,104,"ABAR 2ND MAHARLIKA HIGHWAY ,ABAR 2ND MAHARLIKA HIGHWAY, Abar 2nd, SAN JOSE CITY, NUEVA ECIJA, 3121",Driving School - Main Office,,Pending,Region III
DS-21-0032239,DS-2020-00027-03,GLOBE DRIVING SCHOOL - CABANATUAN CITY BRANCH,40,80,80,200,"MAHARLIKA HIGHWAY, Dicarma (Pob.), CABANATUAN CITY, NUEVA ECIJA, 3100",Driving School - Main Office,03/15/2026,Expired,Region III
DS-21-0032240,DS-2021-00005-3-03,PRECISION DRIVING SCHOOL,40,120,80,200,"3RD LEVEL MARQUEE MALL - AYALA MALLS, Pulung Maragul, ANGELES CITY, PAMPANGA, 2009",Driving School - Main Office,01/21/2023,Expired,Region III
DS-21-0032246,-,ARBHE DRIVING SCHOOL,0,48,56,104,"JACINTO STREET PANDAY PIRA DAU MABALACAT PAMPANGA, Dau, MABALACAT CITY, PAMPANGA, 2010",Driving School - Main Office,,Pending,Region III
DS-21-0032277,-,JULES DRIVING SCHOOL,0,48,56,104,"GF J.LAGMAN BLDG, Dolores, CITY OF SAN FERNANDO (Capital), PAMPANGA, 2000",Driving School - Main Office,,Pending,Region III
DS-21-0032306,-,GOLDEN 3 DRIVING SCHOOL,0,48,56,104,"MC ARTHUR HI WAY,MC ARTHUR HI WAY SAN ISIDRO CITY OF SAN FERNANDO, PAMPANGA, San Isidro, CITY OF SAN FERNANDO (Capital), PAMPANGA, 2000",Driving School - Main Office,,Pending,Region III
DS-21-0032336,-,ABG DRIVING INSTITUTE AND CAR RENTAL,0,48,56,104,"104 MLW BLDG  SAMPAGUITA ST CAPITOL DRIVE SAN JOSE, San Jose, CITY OF BALANGA (Capital), BATAAN, 2100",Driving School - Main Office,,Pending,Region III
DS-21-0032351,-,EASY DRIVE DRIVING SCHOOL INC. - APALIT,0,48,56,104,"G/F MST BUILDING, MAC ARTHUR HIGHWAY, Paligui, APALIT, PAMPANGA, 2016",Driving School - Main Office,,Pending,Region III
DS-21-0032361,DS-2021-00040-03,LET'S DRIVE INC.,40,80,80,200,"ANP BUILDING LIAS ROAD, Ibayo, MARILAO, BULACAN, 3019",Driving School - Main Office,03/15/2026,Expired,Region III
DS-21-0032384,DS-2020-00063-03,E-PLUS-DRIVING SCHOOL,40,80,80,120,"PUROK 3, Baloc, SANTO DOMINGO, NUEVA ECIJA, 3133",Driving School - Main Office,08/01/2026,Active,Region III
DS-21-0032494,DS-2020-00064-03,A1 DRIVING SCHOOL - SM MARILAO,40,80,80,200,"SM MARILAO - BULACAN, Ibayo, MARILAO, BULACAN, 3019",Driving School - Main Office,09/15/2024,Expired,Region III
DS-21-0032645,-,LARA DRIVING LESSON,0,48,56,104,"LIGTASAN, TARLAC CITY, Ligtasan, CITY OF TARLAC (Capital), TARLAC, 2300",Driving School - Main Office,,Pending,Region III
DS-21-0032892,-,ALTAFIERRO DRIVING SCHOOL,0,48,56,104,"J. ABIQUE STREET, PUROK 4, Amungan, IBA (Capital), ZAMBALES, 2201",Driving School - Main Office,,Pending,Region III
DS-21-0032963,DS-2020-00075-03,3DS DRIVING SCHOOL,0,720,168,888,"LTO COMPOUND MC ARTHUR HIGHWAY, Tabang, GUIGUINTO, BULACAN, 3015",Driving School - Main Office,08/28/2026,Active,Region III
